1525472700,38376
1527798838,39118
1530379400,40209
1533047781,39418
1535749076,39592
1538371984,39784
1541022886,41602
1541754564,40072
1543132081,40040
1543264943,40041
1543352238,40039
1543469448,40005
1543478304,40008
1543679100,40004
1543773563,39997
1543911935,39989
1543962448,39985
1544017896,39986
1544071373,39977
1544695555,39978
1544787356,39971
1544819619,39965
1544853759,39960
1544870685,39961
1544894251,39967
1545046715,39977
1545078281,39969
1545126562,39952
1545167148,39948
1545207296,39921
1545259566,39934
1545295195,39927
1545385077,39932
1545422968,39924
1545559725,39922
1545682356,39904
1545773120,39916
1545814970,39914
1545855455,39927
1545914055,39929
1545991416,39870
1546027614,39887
1546074825,39888
1546112467,39908
1546159275,39917
1546192125,39926
1546247526,39921
1546270313,39832
1546274770,39831
1546347090,39874
1546370689,39884
1546427833,39901
1546542139,39905
1546604492,39902
1546691591,39920
1546732561,39935
1546783110,39947
1546820185,39948
1546896066,39944
1546948868,39903
1547000675,39864
1547030617,39885
1547066421,39889
1547096724,39893
1547213060,39876
1547278375,39881
1547288258,39887
1547379734,39905
1547394885,39903
1547499709,39897
1547545832,39890
1547575793,39888
1547639641,39857
1547653089,39868
1547712367,39865
1547889670,39885
1547914688,39894
1547976105,39899
1548005633,39896
1548060220,39896
1548152080,39894
1548336202,39870
1548410621,39862
1548448610,39863
1548493665,39817
1548567469,39836
1548613658,39846
1548664926,39863
1548751532,39836
1548848068,39850
1548934438,39800
1549050443,39808
1549108971,39778
1549190205,39795
1549277946,39778
1549361952,39775
1549458229,39759
1549498101,39753
1549540333,39773
1549562705,39769
1549617473,39739
1551403536,39797
1554136260,40309
1556742490,40456
1556757360,40547
1556827445,40554
1557399427,40552
1559352008,40462
1559391866,40466
1559723756,40444
1560430246,40439
1561011526,40457
1561130388,40470
1561356452,40471
1561710338,40468
1561988168,40479
1564659451,40572
1566291498,40549
1567299972,40597
1568538562,40555
1569967404,40578
1571041734,40546
1572641100,40632
1574694832,40655
1575251414,40641
1575632405,40600
1576759383,40848
1577031737,40901
1578054655,40892
1578055673,40897
1578660037,40865
1580529638,40860
1583113826,40901
1585756685,40694
