1599001792,7148
1600208827,7167
1601595853,7064
1602095874,7088
1604256811,7089
1606796891,7251
1609569023,7612
1612168535,7959
1614640547,8360
1617394140,8680
1618442646,8839
1619051299,8951
1619858668,9131
1620526914,9269
1621122842,9366
1621759362,9413
1622544966,9487
1623115687,9541
1623712760,9644
1624324441,9671
1624945079,9719
1625122477,9734
1625704679,9752
1626299753,9793
1626910157,9906
1627810553,10086
1628440336,10256
1628986338,10360
1629936675,10469
1630465354,10518
1631669962,10664
1632279317,10675
1633137989,10777
1633831842,10825
1634504344,10887
1635820615,11027
1636930511,11108
1638330618,11242
1638938814,11274
1639704710,11336
1640151920,11372
