1430964892,76
1436481435,75
1438686913,77
1443741279,83
1446057883,81
1453561387,90
1480109196,106
1487863183,115
1493830874,118
1500758720,131
1511529265,159
1512388642,159
1513032509,160
1513800965,164
1513854339,164
1519017810,187
1520629865,196
1526414635,222
1527796858,226
1528675654,227
1532080357,234
1532785607,236
1534840966,244
1535371925,246
1537713447,250
1538810416,258
1539684660,259
1540829170,259
1542161989,258
1542693626,258
1544876687,255
1546121569,257
1556207373,258
1556887346,256
1557142038,256
1559407645,256
1561040847,257
1565533954,254
1581138428,262
1581935132,261
1595760449,265
1599511051,263
1599872432,263
1602174652,263
1605134757,263
1606937173,262
1607620046,261
1608794062,261
1610147857,261
1612427973,262
1622144841,261
1622546289,261
1623115278,259
